Id,Call Timestamp,Call-Centres City,Channel,City,Customer Name,Reason,Response Time,Sentiment,State,Call Duration In Minutes,Csat Score
GUD-22142589-2-558506-rf,14-10-2020,Los Angeles,Web,Naples,Violetta Breckenridge,Billing Question,Below SLA,Negative,Florida,5,
MBT-04423042-u-319577-aW,14-10-2020,Los Angeles,Web,Los Angeles,Tracie Halksworth,Billing Question,Below SLA,Negative,California,23,
XSR-02121128-H-707070-DQ,14-10-2020,Los Angeles,Web,El Paso,Daveen Gemmell,Billing Question,Below SLA,Negative,Texas,23,
HZF-44330609-W-098413-4j,14-10-2020,Los Angeles,Web,Hartford,Doria Godspeede,Billing Question,Below SLA,Negative,Connecticut,25,
QGD-61991965-r-007477-es,14-10-2020,Los Angeles,Web,Glendale,Bronnie O'Kinneally,Billing Question,Below SLA,Negative,Arizona,29,
FZD-50256701-I-848372-3U,14-10-2020,Los Angeles,Web,Miami,Hendrik Oven,Billing Question,Below SLA,Negative,Florida,45,
LPK-54324591-m-687753-jz,15-10-2020,Los Angeles,Web,Delray Beach,Hadria Healy,Billing Question,Below SLA,Negative,Florida,16,
RHQ-04102470-E-048944-sD,15-10-2020,Los Angeles,Web,New York City,Sofia Betonia,Billing Question,Below SLA,Negative,New York,18,
BET-56144528-1-742286-Cu,15-10-2020,Los Angeles,Web,Trenton,Crissie Bambrough,Billing Question,Below SLA,Negative,New Jersey,26,
CIW-41746473-5-697717-mT,15-10-2020,Los Angeles,Web,Largo,Ambros Jurek,Billing Question,Below SLA,Negative,Florida,27,
EZI-35537235-Z-524722-bs,15-10-2020,Los Angeles,Web,Corpus Christi,Ronna Alten,Billing Question,Below SLA,Negative,Texas,27,
LGN-67211566-l-120522-WB,15-10-2020,Los Angeles,Web,Washington,Jennica Alelsandrowicz,Billing Question,Below SLA,Negative,District of Columbia,35,
AAM-67344603-W-581538-qn,15-10-2020,Los Angeles,Web,Clearwater,Orazio Houten,Billing Question,Below SLA,Negative,Florida,36,
FKL-24137775-6-552729-65,16-10-2020,Los Angeles,Web,Aurora,Lira Kirckman,Billing Question,Below SLA,Negative,Colorado,7,
EPS-98673279-g-591537-cu,16-10-2020,Los Angeles,Web,Austin,Rickie Demogeot,Billing Question,Below SLA,Negative,Texas,34,
BRO-24972045-1-885183-oL,16-10-2020,Los Angeles,Web,Philadelphia,Ferdinand Gymlett,Billing Question,Below SLA,Negative,Pennsylvania,41,
UYA-12704823-P-002951-yE,16-10-2020,Los Angeles,Web,Herndon,Mara Eaken,Billing Question,Below SLA,Negative,Virginia,41,
FWO-30074350-q-155251-FW,17-10-2020,Los Angeles,Web,Colorado Springs,Hayward Presnail,Billing Question,Below SLA,Negative,Colorado,7,
VGW-34247181-Q-743033-7U,17-10-2020,Los Angeles,Web,Flushing,Weylin Cattow,Billing Question,Below SLA,Negative,New York,9,
EJD-38842003-O-017903-fE,17-10-2020,Los Angeles,Web,Buffalo,Jenilee Musprat,Billing Question,Below SLA,Negative,New York,26,
QTW-08119092-M-577823-Dj,17-10-2020,Los Angeles,Web,Amarillo,Louisette Carette,Billing Question,Below SLA,Negative,Texas,40,
ZLU-39003517-B-070989-nl,18-10-2020,Los Angeles,Web,Irvine,Arlen Wilby,Billing Question,Below SLA,Negative,California,32,
NKH-92022619-h-863211-Oz,18-10-2020,Los Angeles,Web,Billings,Willette Baptie,Billing Question,Below SLA,Negative,Montana,38,
DMD-23741716-x-593252-Hl,19-10-2020,Los Angeles,Web,Grand Rapids,Bernadine Clewes,Billing Question,Below SLA,Negative,Michigan,13,
OQA-13052923-X-548788-Jq,19-10-2020,Los Angeles,Web,Appleton,Murial Blackster,Billing Question,Below SLA,Negative,Wisconsin,20,
USG-65756409-V-854392-QQ,19-10-2020,Los Angeles,Web,Spartanburg,Page Roggieri,Billing Question,Below SLA,Negative,South Carolina,32,
FNO-61727462-T-237479-Hb,20-10-2020,Los Angeles,Web,Tulsa,Alva Wilce,Billing Question,Below SLA,Negative,Oklahoma,5,
UOF-07007359-l-045629-RU,20-10-2020,Los Angeles,Web,Maple Plain,Skipp Greenhall,Billing Question,Below SLA,Negative,Minnesota,12,
KSK-10512303-8-503169-qy,20-10-2020,Los Angeles,Web,Tulsa,Lauryn Grovier,Billing Question,Below SLA,Negative,Oklahoma,23,
DFB-84466120-x-539316-2g,20-10-2020,Los Angeles,Web,Corpus Christi,Dav Caygill,Billing Question,Below SLA,Negative,Texas,28,
VTP-42092896-u-486672-Um,20-10-2020,Los Angeles,Web,Erie,Janice Corten,Billing Question,Below SLA,Negative,Pennsylvania,34,
DCL-99785616-t-379971-LN,20-10-2020,Los Angeles,Web,Stockton,Egon Gladbeck,Billing Question,Below SLA,Negative,California,45,
BOD-71753886-8-893125-XH,21-10-2020,Los Angeles,Web,Sioux Falls,Glynda Burch,Billing Question,Below SLA,Negative,South Dakota,6,
INO-76406466-F-588112-FA,21-10-2020,Los Angeles,Web,Washington,Leonard McTague,Billing Question,Below SLA,Negative,District of Columbia,8,
ZZU-71170323-h-785743-MQ,21-10-2020,Los Angeles,Web,Dallas,Barbie Desquesnes,Billing Question,Below SLA,Negative,Texas,23,
ISU-22249045-B-527777-Zg,21-10-2020,Los Angeles,Web,Fort Pierce,Margie Braxton,Billing Question,Below SLA,Negative,Florida,31,
ZMF-55913071-z-598555-2o,21-10-2020,Los Angeles,Web,Charlotte,Jenifer Perell,Billing Question,Below SLA,Negative,North Carolina,35,
XOL-40964508-k-079216-Fv,22-10-2020,Los Angeles,Web,Kansas City,Marshall Boyson,Billing Question,Below SLA,Negative,Missouri,22,
LQJ-93660013-D-573642-on,22-10-2020,Los Angeles,Web,Los Angeles,Kelcey Kingcott,Billing Question,Below SLA,Negative,California,26,
ZGK-82999758-S-687127-fP,22-10-2020,Los Angeles,Web,Indianapolis,Evangelin Hardan,Billing Question,Below SLA,Negative,Indiana,39,
XFE-81923660-6-032159-dB,22-10-2020,Los Angeles,Web,Metairie,Griswold Urvoy,Billing Question,Below SLA,Negative,Louisiana,43,
XFD-67580627-h-399101-ZQ,23-10-2020,Los Angeles,Web,Pueblo,Catlee Hoofe,Billing Question,Below SLA,Negative,Colorado,12,
XSJ-93714490-7-177028-rK,23-10-2020,Los Angeles,Web,Rochester,Stillmann Jerosch,Billing Question,Below SLA,Negative,New York,15,
IAJ-20463748-0-104011-lb,23-10-2020,Los Angeles,Web,Saint Petersburg,Clayson Coltart,Billing Question,Below SLA,Negative,Florida,29,
CJC-17045501-h-963032-LQ,23-10-2020,Los Angeles,Web,Baltimore,Enos Dyett,Billing Question,Below SLA,Negative,Maryland,29,
RGU-00379651-x-709124-RM,24-10-2020,Los Angeles,Web,Wichita,Neddy Weavill,Billing Question,Below SLA,Negative,Kansas,10,
POG-08595063-r-628811-1s,25-10-2020,Los Angeles,Web,Sioux Falls,Almire Embling,Billing Question,Below SLA,Negative,South Dakota,5,
OWB-32870341-a-137847-SM,25-10-2020,Los Angeles,Web,Bradenton,Cherye Springett,Billing Question,Below SLA,Negative,Florida,10,
LSP-66175767-d-493390-Xy,25-10-2020,Los Angeles,Web,Washington,Ly Plascott,Billing Question,Below SLA,Negative,District of Columbia,14,
VBV-44738073-J-458006-4J,25-10-2020,Los Angeles,Web,Spartanburg,Natalya Greenshields,Billing Question,Below SLA,Negative,South Carolina,16,
HXD-47253539-m-971650-h0,25-10-2020,Los Angeles,Web,Glendale,Elva Hoonahan,Billing Question,Below SLA,Negative,California,17,
XUZ-77160050-k-208562-WJ,25-10-2020,Los Angeles,Web,Jacksonville,Ermanno Meadway,Billing Question,Below SLA,Negative,Florida,21,
UYD-42859704-o-924621-oe,25-10-2020,Los Angeles,Web,Marietta,Deloria Lethbury,Billing Question,Below SLA,Negative,Georgia,28,
NXL-21614726-J-005130-HZ,25-10-2020,Los Angeles,Web,Lexington,Trumann Chorlton,Billing Question,Below SLA,Negative,Kentucky,39,
MOV-79331924-z-658048-4f,26-10-2020,Los Angeles,Web,West Hartford,Zelma Grigori,Billing Question,Below SLA,Negative,Connecticut,6,
JQY-22418341-B-086857-KQ,26-10-2020,Los Angeles,Web,Fresno,Alisa Pinor,Billing Question,Below SLA,Negative,California,35,
IVF-07233517-j-781502-9I,26-10-2020,Los Angeles,Web,San Bernardino,Kerrill Dahlen,Billing Question,Below SLA,Negative,California,35,
HWA-67768970-P-014815-te,26-10-2020,Los Angeles,Web,Akron,Bernarr Scardifield,Billing Question,Below SLA,Negative,Ohio,40,
PUF-16027973-W-598147-px,27-10-2020,Los Angeles,Web,Tallahassee,Robinson McNaught,Billing Question,Below SLA,Negative,Florida,17,
ZSC-21882596-L-787602-Yf,27-10-2020,Los Angeles,Web,Albany,Cornelia Anster,Billing Question,Below SLA,Negative,New York,22,
OAT-66004708-e-409391-Ce,27-10-2020,Los Angeles,Web,Stockton,Kiley Muscroft,Billing Question,Below SLA,Negative,California,27,
HVB-65247920-D-283265-SV,27-10-2020,Los Angeles,Web,Cheyenne,Bertina Pascow,Billing Question,Below SLA,Negative,Wyoming,39,
AVN-55237200-d-031477-YQ,28-10-2020,Los Angeles,Web,Dallas,Verine Mickleborough,Billing Question,Below SLA,Negative,Texas,26,
QQF-90505609-0-890300-fT,28-10-2020,Los Angeles,Web,San Jose,Jules Kirsopp,Billing Question,Below SLA,Negative,California,31,
DVG-96195481-8-715879-GK,28-10-2020,Los Angeles,Web,Beaumont,Ware Laughlan,Billing Question,Below SLA,Negative,Texas,35,
WMF-98781080-G-203795-Ir,29-10-2020,Los Angeles,Web,Naples,Alvera Bunten,Billing Question,Below SLA,Negative,Florida,16,
UKR-92791904-t-028910-qL,29-10-2020,Los Angeles,Web,Honolulu,Frankie Blower,Billing Question,Below SLA,Negative,Hawaii,18,
PCM-44429251-I-804324-JV,29-10-2020,Los Angeles,Web,Harrisburg,Kira Retallack,Billing Question,Below SLA,Negative,Pennsylvania,26,
DFQ-50164971-0-177022-bT,30-10-2020,Los Angeles,Web,West Palm Beach,Kippy Rany,Billing Question,Below SLA,Negative,Florida,6,
EML-28301084-1-873445-oP,30-10-2020,Los Angeles,Web,Spring,Arthur Murrhaupt,Billing Question,Below SLA,Negative,Texas,13,
CQY-75063156-P-913684-od,30-10-2020,Los Angeles,Web,Iowa City,Halley Houlden,Billing Question,Below SLA,Negative,Iowa,16,
NRB-57430679-O-635576-Qk,30-10-2020,Los Angeles,Web,Tucson,Aileen Caslake,Billing Question,Below SLA,Negative,Arizona,28,
HOW-09537039-G-258381-f8,30-10-2020,Los Angeles,Web,Melbourne,Homere Rilings,Billing Question,Below SLA,Negative,Florida,32,
AYU-54261207-G-304398-ww,30-10-2020,Los Angeles,Web,Waltham,Gabriel Banasevich,Billing Question,Below SLA,Negative,Massachusetts,35,
RPH-43440140-Y-415204-2E,30-10-2020,Los Angeles,Web,Bronx,Caddric Aidler,Billing Question,Below SLA,Negative,New York,42,
VFM-78610177-d-327723-Ok,01-10-2020,Los Angeles,Web,South Bend,Camellia Saxon,Billing Question,Below SLA,Negative,Indiana,18,3
FMN-75022725-8-489194-Hl,02-10-2020,Los Angeles,Web,Peoria,Lisetta Kundert,Billing Question,Below SLA,Negative,Illinois,45,3
LZU-62237096-C-576680-HO,04-10-2020,Los Angeles,Web,Salt Lake City,Charo Aisbett,Billing Question,Below SLA,Negative,Utah,14,3
TDG-46790493-p-691826-zs,04-10-2020,Los Angeles,Web,Corpus Christi,Bonni Spykings,Billing Question,Below SLA,Negative,Texas,21,3
ODB-80681815-V-640130-ob,04-10-2020,Los Angeles,Web,Columbus,Vivi Klimes,Billing Question,Below SLA,Negative,Georgia,31,3
UMN-30480950-F-038336-RN,07-10-2020,Los Angeles,Web,Greenville,Gene Bienvenu,Billing Question,Below SLA,Negative,South Carolina,32,3
CCL-77907451-r-005816-GC,09-10-2020,Los Angeles,Web,San Diego,Jephthah Dykes,Billing Question,Below SLA,Negative,California,8,3
NUP-35463376-J-533670-gd,09-10-2020,Los Angeles,Web,Charlotte,Laird Gornal,Billing Question,Below SLA,Negative,North Carolina,42,3
NLK-72197792-F-297331-gB,10-10-2020,Los Angeles,Web,West Palm Beach,Brigitta Jeans,Billing Question,Below SLA,Negative,Florida,43,3
KOC-76205714-t-121992-vP,12-10-2020,Los Angeles,Web,Indianapolis,Jessie Mc Gaughey,Billing Question,Below SLA,Negative,Indiana,13,3
SWD-48311838-G-481902-F1,15-10-2020,Los Angeles,Web,Kansas City,Rivkah Castiglione,Billing Question,Below SLA,Negative,Missouri,7,3
NTN-00799305-l-940279-4U,21-10-2020,Los Angeles,Web,Fort Lauderdale,Domini Beal,Billing Question,Below SLA,Negative,Florida,42,3
QHF-39984695-b-343181-h4,23-10-2020,Los Angeles,Web,Young America,Caritta Shave,Billing Question,Below SLA,Negative,Minnesota,10,3
HYF-47024748-i-305522-cD,23-10-2020,Los Angeles,Web,Indianapolis,Misty Nesey,Billing Question,Below SLA,Negative,Indiana,30,3
PVG-04937395-R-608815-jt,23-10-2020,Los Angeles,Web,Arvada,Brinna Pead,Billing Question,Below SLA,Negative,Colorado,38,3
WTJ-86767013-4-559329-AB,24-10-2020,Los Angeles,Web,Sacramento,Olenolin Whitsun,Billing Question,Below SLA,Negative,California,39,3
AWE-12649636-m-496961-Rr,26-10-2020,Los Angeles,Web,Washington,Dougy Isgar,Billing Question,Below SLA,Negative,District of Columbia,44,3
ERE-13520274-W-068860-np,27-10-2020,Los Angeles,Web,Duluth,Latashia Haward,Billing Question,Below SLA,Negative,Georgia,45,3
FXE-82841163-j-345860-qt,28-10-2020,Los Angeles,Web,Washington,Gare Flicker,Billing Question,Below SLA,Negative,District of Columbia,10,3
NGD-01914704-0-306150-Nw,28-10-2020,Los Angeles,Web,Raleigh,Roberto Pigney,Billing Question,Below SLA,Negative,North Carolina,28,3
IGN-71101377-u-279101-Z0,01-10-2020,Los Angeles,Web,Plano,Genevieve Roma,Billing Question,Below SLA,Negative,Texas,17,4
LPK-12421341-N-381967-KS,03-10-2020,Los Angeles,Web,Pasadena,Giraud Elecum,Billing Question,Below SLA,Negative,California,44,4
OYY-60332068-G-329967-yn,04-10-2020,Los Angeles,Web,Birmingham,Sari Semrad,Billing Question,Below SLA,Negative,Alabama,36,4
XUN-63307017-E-056952-lq,07-10-2020,Los Angeles,Web,Plano,Franky Olenikov,Billing Question,Below SLA,Negative,Texas,28,4
PPX-26425354-T-442197-mZ,09-10-2020,Los Angeles,Web,Cincinnati,Chloe Wrey,Billing Question,Below SLA,Negative,Ohio,36,4
RTF-50842211-T-235639-XW,10-10-2020,Los Angeles,Web,Saint Louis,Merralee Shave,Billing Question,Below SLA,Negative,Missouri,37,4
GLK-12728406-f-245644-M1,11-10-2020,Los Angeles,Web,San Jose,Nefen Macy,Billing Question,Below SLA,Negative,California,6,4
FTM-90311088-x-444682-LE,11-10-2020,Los Angeles,Web,Visalia,Lefty Gronw,Billing Question,Below SLA,Negative,California,44,4
FHM-09437869-A-606350-OR,17-10-2020,Los Angeles,Web,Lake Worth,Dorie Nutley,Billing Question,Below SLA,Negative,Florida,7,4
BAQ-41105896-W-842942-s2,17-10-2020,Los Angeles,Web,Oklahoma City,Tildy Stennard,Billing Question,Below SLA,Negative,Oklahoma,25,4
QIM-75709612-u-945106-lB,19-10-2020,Los Angeles,Web,Fort Wayne,Florentia Chetter,Billing Question,Below SLA,Negative,Indiana,16,4
JLO-15263218-D-953667-zu,20-10-2020,Los Angeles,Web,Hartford,Donny Gidney,Billing Question,Below SLA,Negative,Connecticut,6,4
SZQ-12589688-i-401119-R5,20-10-2020,Los Angeles,Web,Houston,Skelly Wigmore,Billing Question,Below SLA,Negative,Texas,43,4
KHU-55899351-L-700487-NB,21-10-2020,Los Angeles,Web,Melbourne,Bradan Lowthian,Billing Question,Below SLA,Negative,Florida,43,4
JDW-31488220-H-511423-K3,21-10-2020,Los Angeles,Web,Los Angeles,Lotte Celes,Billing Question,Below SLA,Negative,California,44,4
QPH-32380373-e-001680-la,25-10-2020,Los Angeles,Web,Jeffersonville,Allyce Drivers,Billing Question,Below SLA,Negative,Indiana,21,4
KRJ-18595407-T-031573-wp,30-10-2020,Los Angeles,Web,San Diego,Normand Dronsfield,Billing Question,Below SLA,Negative,California,29,4
VCH-02658727-2-379433-oA,30-10-2020,Los Angeles,Web,Boca Raton,Clevie Tiesman,Billing Question,Below SLA,Negative,Florida,38,4
TUS-10921154-U-495098-C8,30-10-2020,Los Angeles,Web,Metairie,Rad Perryn,Billing Question,Below SLA,Negative,Louisiana,40,4
SNZ-77952684-i-727236-s9,02-10-2020,Los Angeles,Web,White Plains,Dulciana Relfe,Billing Question,Below SLA,Negative,New York,27,5
ZJR-78320395-R-556019-re,02-10-2020,Los Angeles,Web,Midland,Jaimie Lackey,Billing Question,Below SLA,Negative,Texas,28,5
ELW-31698714-i-214693-3I,04-10-2020,Los Angeles,Web,Oakland,Nick Addess,Billing Question,Below SLA,Negative,California,5,5
UKD-34239511-N-707709-Ew,06-10-2020,Los Angeles,Web,Atlanta,Tomasina Kingsworth,Billing Question,Below SLA,Negative,Georgia,19,5
MRX-74340023-q-022628-E9,06-10-2020,Los Angeles,Web,Jamaica,Thaxter Oakes,Billing Question,Below SLA,Negative,New York,20,5
THV-87106692-y-952990-vB,07-10-2020,Los Angeles,Web,Charlotte,Jodie Menichelli,Billing Question,Below SLA,Negative,North Carolina,13,5
OLV-20953749-z-796421-oa,09-10-2020,Los Angeles,Web,Flushing,Kelsey Jan,Billing Question,Below SLA,Negative,New York,9,5
ROS-54487932-B-960488-d6,10-10-2020,Los Angeles,Web,Columbus,Barb Cleverly,Billing Question,Below SLA,Negative,Ohio,37,5
DRQ-96760702-c-382238-pB,15-10-2020,Los Angeles,Web,Durham,Pauly McKeevers,Billing Question,Below SLA,Negative,North Carolina,16,5
UVB-32709044-R-420613-I5,19-10-2020,Los Angeles,Web,Lynchburg,Leelah Kiley,Billing Question,Below SLA,Negative,Virginia,18,5
KGZ-04798904-s-275684-YF,21-10-2020,Los Angeles,Web,Honolulu,Uriah Beetham,Billing Question,Below SLA,Negative,Hawaii,32,5
EBJ-03481121-E-549944-Pn,21-10-2020,Los Angeles,Web,El Paso,Hedwig Sowden,Billing Question,Below SLA,Negative,Texas,33,5
UTN-48090788-d-559550-Dz,22-10-2020,Los Angeles,Web,Dallas,Sherlocke Proffitt,Billing Question,Below SLA,Negative,Texas,30,5
NMG-76568215-i-818227-tj,23-10-2020,Los Angeles,Web,Hollywood,Zara Cawthron,Billing Question,Below SLA,Negative,Florida,12,5
CHS-64866064-9-087049-A0,29-10-2020,Los Angeles,Web,Warren,Lois Grut,Billing Question,Below SLA,Negative,Ohio,34,5
KST-54595784-E-645133-ME,04-10-2020,Los Angeles,Web,Amarillo,Leticia Leeke,Billing Question,Below SLA,Negative,Texas,16,6
MJV-43984509-D-690048-ee,08-10-2020,Los Angeles,Web,Falls Church,Lilith Firpo,Billing Question,Below SLA,Negative,Virginia,43,6
RPN-98196804-6-445883-UI,09-10-2020,Los Angeles,Web,Metairie,Thorin Wellwood,Billing Question,Below SLA,Negative,Louisiana,29,6
PMS-06425424-C-138774-lA,11-10-2020,Los Angeles,Web,Brooklyn,Eustace Good,Billing Question,Below SLA,Negative,New York,5,6
LUA-07064936-4-205602-Aj,11-10-2020,Los Angeles,Web,Evansville,Ashil Hadcroft,Billing Question,Below SLA,Negative,Indiana,17,6
YVK-52853177-G-290571-kF,13-10-2020,Los Angeles,Web,Largo,Amabelle Southward,Billing Question,Below SLA,Negative,Florida,22,6
ZDC-61646323-c-130272-4H,16-10-2020,Los Angeles,Web,Durham,Herve Cossom,Billing Question,Below SLA,Negative,North Carolina,42,6
AQG-95726464-P-369246-NO,17-10-2020,Los Angeles,Web,Fort Worth,Clayborn Greves,Billing Question,Below SLA,Negative,Texas,7,6
PZN-27446124-M-726164-la,18-10-2020,Los Angeles,Web,Philadelphia,Cairistiona Dowker,Billing Question,Below SLA,Negative,Pennsylvania,42,6
RMY-40692335-Z-892367-dP,21-10-2020,Los Angeles,Web,Springfield,Ingar Howsam,Billing Question,Below SLA,Negative,Massachusetts,41,6
RVH-94064855-e-460080-iG,22-10-2020,Los Angeles,Web,Paterson,Massimo Acres,Billing Question,Below SLA,Negative,New Jersey,26,6
NNX-68218122-H-709587-7E,24-10-2020,Los Angeles,Web,Colorado Springs,Pier Sillars,Billing Question,Below SLA,Negative,Colorado,40,6
IHP-76389697-r-210804-2S,29-10-2020,Los Angeles,Web,Tyler,Pace Hayden,Billing Question,Below SLA,Negative,Texas,23,6
DCW-24134790-1-371600-6k,30-10-2020,Los Angeles,Web,Toledo,Cletis Duthie,Billing Question,Below SLA,Negative,Ohio,40,6
NSO-88987801-l-964047-Wv,01-10-2020,Los Angeles,Web,Cincinnati,Benito Kobierra,Billing Question,Below SLA,Neutral,Ohio,9,
FJD-50508463-k-304710-3W,03-10-2020,Los Angeles,Web,Las Vegas,Berkie Lightbown,Billing Question,Below SLA,Neutral,Nevada,15,
BZT-39179525-T-690603-GN,03-10-2020,Los Angeles,Web,Young America,Valentin MacConnulty,Billing Question,Below SLA,Neutral,Minnesota,44,
EGT-11414253-5-889529-8c,04-10-2020,Los Angeles,Web,Bronx,Hillard O'Loughnan,Billing Question,Below SLA,Neutral,New York,24,
HCB-99755512-L-929522-fm,04-10-2020,Los Angeles,Web,Tucson,Delinda Staniford,Billing Question,Below SLA,Neutral,Arizona,30,
XNU-99642279-g-902250-eL,04-10-2020,Los Angeles,Web,Minneapolis,Sigismondo Aveyard,Billing Question,Below SLA,Neutral,Minnesota,36,
WDL-54637120-Y-604736-6K,04-10-2020,Los Angeles,Web,Las Vegas,Gretna Gergher,Billing Question,Below SLA,Neutral,Nevada,39,
GKJ-02904224-8-962759-6W,05-10-2020,Los Angeles,Web,Colorado Springs,Rubina Trevino,Billing Question,Below SLA,Neutral,Colorado,12,
BDC-75960502-6-121691-t8,05-10-2020,Los Angeles,Web,New York City,Sigismundo Ryce,Billing Question,Below SLA,Neutral,New York,35,
SBG-09574566-r-693573-jv,05-10-2020,Los Angeles,Web,Irvine,Gan Calafato,Billing Question,Below SLA,Neutral,California,40,
PBJ-15795263-b-910496-r4,06-10-2020,Los Angeles,Web,Bradenton,Gerianne Terbrugge,Billing Question,Below SLA,Neutral,Florida,12,
ZDM-86306247-J-428111-hT,06-10-2020,Los Angeles,Web,Durham,Koressa Alvarado,Billing Question,Below SLA,Neutral,North Carolina,14,
JMJ-70202939-h-261202-2G,06-10-2020,Los Angeles,Web,Columbia,Griswold Kingswell,Billing Question,Below SLA,Neutral,South Carolina,19,
CGY-80054121-r-525395-oN,06-10-2020,Los Angeles,Web,Norfolk,Bud Bote,Billing Question,Below SLA,Neutral,Virginia,31,
DKM-59752952-h-151699-VH,07-10-2020,Los Angeles,Web,Minneapolis,Mona Leeburne,Billing Question,Below SLA,Neutral,Minnesota,17,
NZM-51239602-J-820722-So,07-10-2020,Los Angeles,Web,Boise,Thatcher Fricke,Billing Question,Below SLA,Neutral,Idaho,34,
WWM-56822610-T-832702-hH,07-10-2020,Los Angeles,Web,Oklahoma City,Egbert Shaxby,Billing Question,Below SLA,Neutral,Oklahoma,43,
NYS-01309249-f-166342-OR,09-10-2020,Los Angeles,Web,Phoenix,Meade Teck,Billing Question,Below SLA,Neutral,Arizona,5,
